cell,suite,dataset,model,category,instance_idx,completion_chars,format_valid,is_complete,is_on_task,is_garbled,quality_1_5,rationale
geo_story:model=bytedance-seed_seed-2.0-lite,modal_phase1c_n50,geo_story,bytedance-seed/seed-2.0-lite,open_judge,1,2160,True,False,True,False,4,"Creative, vivid story with strong setting and character, but truncated mid-sentence before completion."
geo_story:model=bytedance-seed_seed-2.0-lite,modal_phase1c_n50,geo_story,bytedance-seed/seed-2.0-lite,open_judge,2,2168,True,False,True,False,4,"Creative, vivid story with strong character and setting, but truncated mid-sentence."
unfun_corpus:model=bytedance-seed_seed-2.0-mini,modal_phase1c_n50,unfun_corpus,bytedance-seed/seed-2.0-mini,open_reference,0,32,True,True,True,False,3,"Response matches format and is on task, but the edit is minimal and not very realistic."
unfun_corpus:model=bytedance-seed_seed-2.0-mini,modal_phase1c_n50,unfun_corpus,bytedance-seed/seed-2.0-mini,open_reference,1,94,True,True,True,False,4,"Response is on-task, fluent, and coherent. Minor typo 'ALIGH' but otherwise high quality."
unfun_corpus:model=bytedance-seed_seed-2.0-mini,modal_phase1c_n50,unfun_corpus,bytedance-seed/seed-2.0-mini,open_reference,2,32,True,True,True,False,4,"Response is a concise, realistic headline edit, matching the format and task. Fluent and coherent."
creative_process:model=cohere_command-r-plus-08-2024,modal_phase1c_n50,creative_process,cohere/command-r-plus-08-2024,open_reference,0,231,True,False,True,False,4,"Response is a comma-separated list in brackets, on task, but truncated before closing bracket and missing one animal."
creative_process:model=cohere_command-r-plus-08-2024,modal_phase1c_n50,creative_process,cohere/command-r-plus-08-2024,open_reference,1,207,True,False,True,False,3,List is on-task but truncated at 30th animal; missing closing bracket and final item.
creative_process:model=cohere_command-r-plus-08-2024,modal_phase1c_n50,creative_process,cohere/command-r-plus-08-2024,open_reference,2,225,True,False,True,False,4,"Response is a comma-separated list in brackets as requested, but truncated at 30 animals without closing bracket."
sonnet_or_not_bot:model=writer_palmyra-x5,modal_phase1c_n50,sonnet_or_not_bot,writer/palmyra-x5,mcq_accuracy,0,8,True,True,True,False,,"Response is a single parseable option letter and form name, matching expected format."
mops:model=meta-llama_llama-4-scout,modal_phase1c_n50,mops,meta-llama/llama-4-scout,open_judge,0,357,True,True,True,False,5,"Concise, coherent single sentence capturing all elements including the twist. Excellent."
mops:model=meta-llama_llama-4-scout,modal_phase1c_n50,mops,meta-llama/llama-4-scout,open_judge,1,358,True,True,True,False,5,"Concise, coherent single sentence capturing all elements including twist, ending, and theme."
mops:model=meta-llama_llama-4-scout,modal_phase1c_n50,mops,meta-llama/llama-4-scout,open_judge,2,323,True,True,True,False,5,"Concise, coherent single sentence capturing all elements: theme, persona, event, ending, twist."
macgyver:model=nousresearch_hermes-3-llama-3.1-405b,modal_phase1c_n50,macgyver,nousresearch/hermes-3-llama-3.1-405b,open_judge,0,254,True,True,True,False,3,"Correctly identifies infeasibility and justifies briefly, but lacks creativity or engagement with the MacGyver spirit."
macgyver:model=nousresearch_hermes-3-llama-3.1-405b,modal_phase1c_n50,macgyver,nousresearch/hermes-3-llama-3.1-405b,open_judge,1,276,True,True,True,False,4,"Correctly identifies infeasibility, concise, follows format, clear justification."
macgyver:model=nousresearch_hermes-3-llama-3.1-405b,modal_phase1c_n50,macgyver,nousresearch/hermes-3-llama-3.1-405b,open_judge,2,354,False,True,False,False,2,Does not follow requested step format with tools; ignores key constraint of no pipette.
tinyfabulist:model=z-ai_glm-5,modal_phase1c_n50,tinyfabulist,z-ai/glm-5,open_judge,0,1779,True,True,True,False,5,"Creative, age-appropriate fable with vivid setting, dialogue, character growth, and clear moral. Flawless execution."
tinyfabulist:model=z-ai_glm-5,modal_phase1c_n50,tinyfabulist,z-ai/glm-5,open_judge,1,1506,True,True,True,False,5,"Creative, age-appropriate fable with clear moral, simple dialogue, and character growth shown through actions."
tinyfabulist:model=z-ai_glm-5,modal_phase1c_n50,tinyfabulist,z-ai/glm-5,open_judge,2,1696,True,True,True,False,5,"Engaging fable with vivid setting, simple dialogue, clear moral, and age-appropriate language. Shows character growth."
aidanbench:model=mistralai_mistral-saba,modal_phase1c_n50,aidanbench,mistralai/mistral-saba,open_judge,0,241,True,True,True,False,4,"Concise, on-task proposal with multiple integrated elements; clear and coherent."
aidanbench:model=mistralai_mistral-saba,modal_phase1c_n50,aidanbench,mistralai/mistral-saba,open_judge,1,37,True,True,True,False,3,"Concise, on-task answer. Creative but not exceptional; meets basic requirements."
aidanbench:model=mistralai_mistral-saba,modal_phase1c_n50,aidanbench,mistralai/mistral-saba,open_judge,2,527,True,True,True,False,4,"Creative, plausible silicon-based life with clear reasoning and concise format. Slightly generic but well-executed."
scar:model=upstage_solar-pro-3,modal_phase1c_n50,scar,upstage/solar-pro-3,open_reference,0,61,True,True,True,False,5,"Correctly maps items one-to-one, matches requested format, and is fully on-task."
scar:model=upstage_solar-pro-3,modal_phase1c_n50,scar,upstage/solar-pro-3,open_reference,1,1749,True,True,True,False,4,"Response correctly maps items one-to-one, follows requested format, and is coherent and on-task."
scar:model=upstage_solar-pro-3,modal_phase1c_n50,scar,upstage/solar-pro-3,open_reference,2,80,True,True,True,False,4,"Correctly maps hydrophilic to pro-American and lipophilic to pro-Russian, matching the analogy. Format is exact."
tinyfabulist:model=deepseek_deepseek-v3.2-exp,modal_phase1c_n50,tinyfabulist,deepseek/deepseek-v3.2-exp,open_judge,0,1555,True,True,True,False,5,"Creative, age-appropriate fable with vivid setting, dialogue, character growth, and clear moral. Excellent execution."
tinyfabulist:model=deepseek_deepseek-v3.2-exp,modal_phase1c_n50,tinyfabulist,deepseek/deepseek-v3.2-exp,open_judge,1,1608,True,True,True,False,5,"Creative, age-appropriate fable with clear moral, dialogue, and character growth. Engaging and complete."
tinyfabulist:model=deepseek_deepseek-v3.2-exp,modal_phase1c_n50,tinyfabulist,deepseek/deepseek-v3.2-exp,open_judge,2,1395,True,True,True,False,5,"Creative, age-appropriate fable with vivid setting, dialogue, character growth, and clear moral."
data_narrative:model=openai_gpt-5.4-mini,modal_phase1c_n50,data_narrative,openai/gpt-5.4-mini,open_judge,0,507,True,True,True,False,5,"Coherent, data-grounded paragraph highlighting key trend of rising median residence, on-task and fluent."
data_narrative:model=openai_gpt-5.4-mini,modal_phase1c_n50,data_narrative,openai/gpt-5.4-mini,open_judge,1,769,True,True,True,False,5,"Coherent, data-grounded paragraph on democratic vs strong leader preference, capturing trends and polarization."
data_narrative:model=openai_gpt-5.4-mini,modal_phase1c_n50,data_narrative,openai/gpt-5.4-mini,open_judge,2,588,True,True,True,False,4,"Coherent, data-grounded paragraph on declining satisfaction; clear trend focus, fluent and on-task."
twistlist:model=deepseek_deepseek-chat,modal_phase1c_n50,twistlist,deepseek/deepseek-chat,open_reference,0,173,True,True,True,False,4,"On-task, fluent tongue twister using given keywords. Slightly verbose with extra offer, but high quality."
twistlist:model=deepseek_deepseek-chat,modal_phase1c_n50,twistlist,deepseek/deepseek-chat,open_reference,1,56,True,True,True,False,4,"Creates a fluent, alliterative tongue twister using the given keywords. Slightly less playful than the examples."
twistlist:model=deepseek_deepseek-chat,modal_phase1c_n50,twistlist,deepseek/deepseek-chat,open_reference,2,217,True,True,True,False,4,"On-task tongue twister using all key words, fluent and creative. Minor extra offer to tweak."
llm4biohypogen_gpt35_unseen:model=mistralai_mistral-nemo,modal_phase1c_n50,llm4biohypogen_gpt35_unseen,mistralai/mistral-nemo,open_reference,0,411,True,True,True,False,4,"Response follows the requested list format, is complete, on-task, and coherent. Hypotheses are plausible and well-structured."
llm4biohypogen_gpt35_unseen:model=mistralai_mistral-nemo,modal_phase1c_n50,llm4biohypogen_gpt35_unseen,mistralai/mistral-nemo,open_reference,1,468,True,True,True,False,4,"Response is fluent, coherent, and on-task. Hypotheses are plausible and well-structured, though slightly generic."
llm4biohypogen_gpt35_unseen:model=mistralai_mistral-nemo,modal_phase1c_n50,llm4biohypogen_gpt35_unseen,mistralai/mistral-nemo,open_reference,2,496,True,True,True,False,4,"Response follows the required numbered hypothesis format, is complete, on-task, and coherent. Slightly generic but plausible."
grapheval_iclr:model=liquid_lfm-2-24b-a2b,modal_phase1c_n50,grapheval_iclr,liquid/lfm-2-24b-a2b,open_reference,0,1316,True,True,True,False,4,"Response is well-structured, on-task, and provides a coherent evaluation with clear rationale."
grapheval_iclr:model=liquid_lfm-2-24b-a2b,modal_phase1c_n50,grapheval_iclr,liquid/lfm-2-24b-a2b,open_reference,1,887,True,True,True,False,4,"Response is fluent, coherent, on-task, and provides a reasoned evaluation with justification."
grapheval_iclr:model=liquid_lfm-2-24b-a2b,modal_phase1c_n50,grapheval_iclr,liquid/lfm-2-24b-a2b,open_reference,2,1117,True,True,True,False,4,"Response follows requested format, is complete, on-task, and coherent. Provides clear justification for score and decision."
riddlesense:model=nex-agi_deepseek-v3.1-nex-n1,modal_phase1c_n50,riddlesense,nex-agi/deepseek-v3.1-nex-n1,mcq_accuracy,0,1,True,True,True,False,,"Single letter C, parseable, on-task, not garbled."
riddlesense:model=nex-agi_deepseek-v3.1-nex-n1,modal_phase1c_n50,riddlesense,nex-agi/deepseek-v3.1-nex-n1,mcq_accuracy,1,1,True,True,True,False,,"Single letter B, matches expected format, answers the riddle correctly."
riddlesense:model=nex-agi_deepseek-v3.1-nex-n1,modal_phase1c_n50,riddlesense,nex-agi/deepseek-v3.1-nex-n1,mcq_accuracy,2,1,True,True,True,False,,"Single letter E, matches expected format, on task, not garbled."
story_quality:model=anthropic_claude-sonnet-4.6,modal_phase1c_n50,story_quality,anthropic/claude-sonnet-4.6,open_reference,0,1,True,True,True,False,5,"Response is a single number as requested, on-task, complete, and not garbled."
story_quality:model=anthropic_claude-sonnet-4.6,modal_phase1c_n50,story_quality,anthropic/claude-sonnet-4.6,open_reference,1,1,True,True,True,False,5,"Response is a single number as requested, complete, on-task, and not garbled."
story_quality:model=anthropic_claude-sonnet-4.6,modal_phase1c_n50,story_quality,anthropic/claude-sonnet-4.6,open_reference,2,1,True,True,True,False,5,"Response is a single number as requested, on task, complete, and not garbled."
sonnet_or_not_bot:model=qwen_qwen-turbo,modal_phase1c_n50,sonnet_or_not_bot,qwen/qwen-turbo,mcq_accuracy,0,13,True,True,True,False,,"Response contains a parseable option letter and form name, matching the expected format."
sonnet_or_not_bot:model=qwen_qwen-turbo,modal_phase1c_n50,sonnet_or_not_bot,qwen/qwen-turbo,mcq_accuracy,1,1,True,True,True,False,,Single letter G matches expected format and answers the question.
sonnet_or_not_bot:model=qwen_qwen-turbo,modal_phase1c_n50,sonnet_or_not_bot,qwen/qwen-turbo,mcq_accuracy,2,1,True,True,True,False,,Single letter answer matches expected format and is on task.
poetmt:model=meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,poetmt,meta-llama/llama-3.2-11b-vision-instruct,open_judge,0,686,True,True,True,False,4,"Creative translation preserving imagery and tone, though some lines slightly deviate from original meaning."
poetmt:model=meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,poetmt,meta-llama/llama-3.2-11b-vision-instruct,open_judge,1,409,True,True,True,False,4,"Creative translation preserving imagery and melancholy, though some phrasing could be more poetic."
poetmt:model=meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,poetmt,meta-llama/llama-3.2-11b-vision-instruct,open_judge,2,901,True,True,True,False,4,"Creative translation preserving imagery and mood, though some phrasing could be more poetic."
fig_qa:model=x-ai_grok-4.20,modal_phase1c_n50,fig_qa,x-ai/grok-4.20,mcq_accuracy,0,318,True,True,True,False,,Contains parseable answer 'A' and correctly engages the question.
fig_qa:model=x-ai_grok-4.20,modal_phase1c_n50,fig_qa,x-ai/grok-4.20,mcq_accuracy,1,279,True,True,True,False,,Contains parseable answer 'A' and correctly interprets the simile.
fig_qa:model=x-ai_grok-4.20,modal_phase1c_n50,fig_qa,x-ai/grok-4.20,mcq_accuracy,2,252,True,True,True,False,,Contains parseable answer 'B' and correctly addresses the question.
scimon:model=qwen_qwen3-vl-235b-a22b-instruct,modal_phase1c_n50,scimon,qwen/qwen3-vl-235b-a22b-instruct,open_reference,0,204,True,True,True,False,4,"Single sentence, on-task, fluent, coherent, and addresses the sparsity issue with a clear method."
scimon:model=qwen_qwen3-vl-235b-a22b-instruct,modal_phase1c_n50,scimon,qwen/qwen3-vl-235b-a22b-instruct,open_reference,1,289,True,True,True,False,5,"Response is a single sentence, accurately describes the novel method, and meets all rubric criteria."
scimon:model=qwen_qwen3-vl-235b-a22b-instruct,modal_phase1c_n50,scimon,qwen/qwen3-vl-235b-a22b-instruct,open_reference,2,229,True,True,True,False,5,"Single sentence, on-task, fluent, coherent, and accurately describes a novel approach for low-resource GEC."
cap_metaphor:model=moonshotai_kimi-k2-0905,modal_phase1c_n50,cap_metaphor,moonshotai/kimi-k2-0905,open_reference,0,20,True,True,True,False,5,"Creative, poetic metaphor with vivid imagery. Fits length and format perfectly."
cap_metaphor:model=moonshotai_kimi-k2-0905,modal_phase1c_n50,cap_metaphor,moonshotai/kimi-k2-0905,open_reference,1,23,True,True,True,False,5,"Creative, vivid metaphor that fits the prompt perfectly. Short, original, and evocative."
cap_metaphor:model=moonshotai_kimi-k2-0905,modal_phase1c_n50,cap_metaphor,moonshotai/kimi-k2-0905,open_reference,2,28,True,True,True,False,5,"Creative, vivid metaphor that fits the prompt perfectly. Short, original, and evocative."
grapheval_ai_researcher:model=amazon_nova-pro-v1,modal_phase1c_n50,grapheval_ai_researcher,amazon/nova-pro-v1,open_reference,0,558,True,True,True,False,4,"Response follows required format, is complete, on-task, and coherent. Minor verbosity but overall high quality."
grapheval_ai_researcher:model=amazon_nova-pro-v1,modal_phase1c_n50,grapheval_ai_researcher,amazon/nova-pro-v1,open_reference,1,490,True,True,True,False,4,"Response follows required format, is complete, on-task, and coherent. Provides clear rationale for score and decision."
grapheval_ai_researcher:model=amazon_nova-pro-v1,modal_phase1c_n50,grapheval_ai_researcher,amazon/nova-pro-v1,open_reference,2,604,True,True,True,False,4,"Response follows required format, is complete, on-task, and coherent. Provides reasoned evaluation with score and decision."
twistlist:model=qwen_qwen3.6-plus,modal_phase1c_n50,twistlist,qwen/qwen3.6-plus,open_reference,0,37,True,True,True,False,3,Short but uses the key words in a tongue twister style with alliteration. Lacks creativity.
twistlist:model=qwen_qwen3.6-plus,modal_phase1c_n50,twistlist,qwen/qwen3.6-plus,open_reference,1,32,True,True,True,False,3,"Short but uses all keywords, forms a tongue twister with alliteration. Lacks complexity or rhythm."
twistlist:model=qwen_qwen3.6-plus,modal_phase1c_n50,twistlist,qwen/qwen3.6-plus,open_reference,2,54,True,True,True,False,4,"On-topic tongue twister using all key words, fluent and coherent, with good alliteration."
creative_process_aut_brick:model=nousresearch_hermes-4-70b,modal_phase1c_n50,creative_process_aut_brick,nousresearch/hermes-4-70b,open_reference,0,420,True,False,True,False,4,"Format matches list in brackets, on-task, but response is truncated mid-list without closing bracket."
creative_process_aut_brick:model=nousresearch_hermes-4-70b,modal_phase1c_n50,creative_process_aut_brick,nousresearch/hermes-4-70b,open_reference,1,367,True,False,True,False,4,Format is correct but response is truncated mid-list; missing closing bracket. On-task and fluent.
creative_process_aut_brick:model=nousresearch_hermes-4-70b,modal_phase1c_n50,creative_process_aut_brick,nousresearch/hermes-4-70b,open_reference,2,366,True,False,True,False,4,Format is correct but response is truncated; missing closing bracket and final items.
crowdcounter:model=anthropic_claude-opus-4.5,modal_phase1c_n50,crowdcounter,anthropic/claude-opus-4.5,open_reference,0,95,True,True,False,False,1,"Response acknowledges the request but does not provide any counterspeech content, failing to engage the prompt task."
crowdcounter:model=anthropic_claude-opus-4.5,modal_phase1c_n50,crowdcounter,anthropic/claude-opus-4.5,open_reference,1,39,False,False,False,True,1,"Response is incomplete, contains only a sentence fragment, and does not provide any counterspeech content."
crowdcounter:model=anthropic_claude-opus-4.5,modal_phase1c_n50,crowdcounter,anthropic/claude-opus-4.5,open_reference,2,124,True,True,False,False,1,"Response acknowledges the request but does not provide the actual counterspeech, failing to engage the prompt content."
arn:model=morph_morph-v3-large,modal_phase1c_n50,arn,morph/morph-v3-large,mcq_accuracy,0,289,True,True,True,False,,"Contains parseable answer in template format, complete, on-task, not garbled."
arn:model=morph_morph-v3-large,modal_phase1c_n50,arn,morph/morph-v3-large,mcq_accuracy,1,161,True,True,True,False,,"Contains parseable answer in template format, addresses the question, no garbling."
arn:model=morph_morph-v3-large,modal_phase1c_n50,arn,morph/morph-v3-large,mcq_accuracy,2,234,True,True,True,False,,Contains parseable label narrative_1 and completes the template.
moh_x:model=deepseek_deepseek-v3.2,modal_phase1c_n50,moh_x,deepseek/deepseek-v3.2,mcq_accuracy,0,3,True,True,True,False,,Single word answer matches expected format and directly answers the question.
moh_x:model=deepseek_deepseek-v3.2,modal_phase1c_n50,moh_x,deepseek/deepseek-v3.2,mcq_accuracy,1,2,True,True,True,False,,Single word answer 'No' matches expected format and directly answers the question.
moh_x:model=deepseek_deepseek-v3.2,modal_phase1c_n50,moh_x,deepseek/deepseek-v3.2,mcq_accuracy,2,3,True,True,True,False,,Single word answer matches expected format and directly answers the question.
rpgbench:model=mistralai_mistral-nemo,modal_phase1c_n50,rpgbench,mistralai/mistral-nemo,open_judge,0,3710,True,True,True,False,3,"Follows JSON structure, but game is minimal with only one scene and one event; lacks depth and interactivity."
rpgbench:model=mistralai_mistral-nemo,modal_phase1c_n50,rpgbench,mistralai/mistral-nemo,open_judge,1,5886,True,True,True,False,4,"Creative scenario with clear structure, consistent IDs, and engaging narrative. Minor depth lacking in events."
rpgbench:model=mistralai_mistral-nemo,modal_phase1c_n50,rpgbench,mistralai/mistral-nemo,open_judge,2,7215,True,True,True,False,4,"Creative, well-structured scenario with clear objectives, consistent variables, and engaging NPC details. Minor depth lacking."
outline_to_story:model=xiaomi_mimo-v2.5,modal_phase1c_n50,outline_to_story,xiaomi/mimo-v2.5,open_reference,0,3221,True,True,True,False,5,"Follows outline exactly, one paragraph per event, fluent, coherent, and emotionally engaging."
outline_to_story:model=xiaomi_mimo-v2.5,modal_phase1c_n50,outline_to_story,xiaomi/mimo-v2.5,open_reference,1,687,True,True,True,False,5,"Engaging, coherent story following outline; fluent prose with dark humor; perfectly on-task."
outline_to_story:model=xiaomi_mimo-v2.5,modal_phase1c_n50,outline_to_story,xiaomi/mimo-v2.5,open_reference,2,2687,True,True,True,False,5,"Follows outline events in order, each paragraph corresponds to an outline item, fluent and coherent with a compelling twist."
balancecc_prompt_generation:model=z-ai_glm-4.6v,modal_phase1c_n50,balancecc_prompt_generation,z-ai/glm-4.6v,open_reference,0,94,True,True,True,False,5,"Highly creative, on-task, fluent, and matches the requested high fantasy level and multiple change editing type."
balancecc_prompt_generation:model=z-ai_glm-4.6v,modal_phase1c_n50,balancecc_prompt_generation,z-ai/glm-4.6v,open_reference,1,185,True,True,True,False,4,"On-task, fluent, coherent, matches style change with impressionist style at moderate fantasy level."
balancecc_prompt_generation:model=z-ai_glm-4.6v,modal_phase1c_n50,balancecc_prompt_generation,z-ai/glm-4.6v,open_reference,2,118,True,True,True,False,4,"On-task object change (humans to robots), moderate fantasy, fluent and coherent. Slightly brief but acceptable."
cue_word_story:model=x-ai_grok-3,modal_phase1c_n50,cue_word_story,x-ai/grok-3,open_judge,0,725,True,True,True,False,5,"Creative, atmospheric story uses gloom, payment, exist unconventionally in a fantasy setting, fully on task."
cue_word_story:model=x-ai_grok-3,modal_phase1c_n50,cue_word_story,x-ai/grok-3,open_judge,1,822,True,True,True,False,5,"Creative fantasy story uses 'organ', 'empire', 'comply' unconventionally; engaging, complete, and original."
cue_word_story:model=x-ai_grok-3,modal_phase1c_n50,cue_word_story,x-ai/grok-3,open_judge,2,1016,True,True,True,False,5,"Creative, vivid story using petrol, diesel, pump in a unique ritual context, fully on-task and engaging."
outline_to_story:model=deepseek_deepseek-v3.2-exp,modal_phase1c_n50,outline_to_story,deepseek/deepseek-v3.2-exp,open_reference,0,3487,True,True,True,False,5,"Fluent, coherent story follows all outline events in order, with strong narrative voice and emotional depth."
outline_to_story:model=deepseek_deepseek-v3.2-exp,modal_phase1c_n50,outline_to_story,deepseek/deepseek-v3.2-exp,open_reference,1,3038,True,True,True,False,5,"Coherent, multi-paragraph story following outline events with dark twist; fluent and engaging."
outline_to_story:model=deepseek_deepseek-v3.2-exp,modal_phase1c_n50,outline_to_story,deepseek/deepseek-v3.2-exp,open_reference,2,3716,True,True,True,False,5,"Follows outline exactly, each paragraph matches an event. Fluent, coherent, creative, and fully engages the prompt."
poetmt:model=nvidia_nemotron-3-nano-30b-a3b,modal_phase1c_n50,poetmt,nvidia/nemotron-3-nano-30b-a3b,open_judge,0,2709,False,False,True,False,3,"Response includes internal reasoning before poem, and poem is truncated mid-line."
poetmt:model=nvidia_nemotron-3-nano-30b-a3b,modal_phase1c_n50,poetmt,nvidia/nemotron-3-nano-30b-a3b,open_judge,1,2667,False,False,False,True,1,"Response is incomplete, contains internal reasoning, and fails to output only the translated poem."
poetmt:model=nvidia_nemotron-3-nano-30b-a3b,modal_phase1c_n50,poetmt,nvidia/nemotron-3-nano-30b-a3b,open_judge,2,2758,True,False,True,False,3,"Response is a poetic translation but truncated mid-sentence, incomplete."
llm4biohypogen_gpt35_seen:model=ai21_jamba-large-1.7,modal_phase1c_n50,llm4biohypogen_gpt35_seen,ai21/jamba-large-1.7,open_reference,0,428,True,True,True,False,4,"Response follows the requested numbered hypothesis format, is complete, on-task, and coherent. Slightly generic but plausible."
llm4biohypogen_gpt35_seen:model=ai21_jamba-large-1.7,modal_phase1c_n50,llm4biohypogen_gpt35_seen,ai21/jamba-large-1.7,open_reference,1,510,True,True,True,False,4,"Response follows the requested hypothesis format, is coherent, on-task, and plausible given the background."
llm4biohypogen_gpt35_seen:model=ai21_jamba-large-1.7,modal_phase1c_n50,llm4biohypogen_gpt35_seen,ai21/jamba-large-1.7,open_reference,2,416,True,True,True,False,4,"Response follows the requested hypothesis format, is coherent, on-topic, and plausible given the background."
aidanbench:model=nousresearch_hermes-3-llama-3.1-70b,modal_phase1c_n50,aidanbench,nousresearch/hermes-3-llama-3.1-70b,open_judge,0,2630,False,False,False,True,1,"Response is garbled, repetitive, truncated, and off-task (aircraft tires vs LA traffic)."
aidanbench:model=nousresearch_hermes-3-llama-3.1-70b,modal_phase1c_n50,aidanbench,nousresearch/hermes-3-llama-3.1-70b,open_judge,1,2339,False,False,False,True,1,"Response is repetitive, garbled, truncated, and fails to follow the requested format."
aidanbench:model=nousresearch_hermes-3-llama-3.1-70b,modal_phase1c_n50,aidanbench,nousresearch/hermes-3-llama-3.1-70b,open_judge,2,1037,True,True,True,False,3,Describes a plausible non-carbon life form but lacks creativity and specificity; reads more like a generic outline.
permpst:model=rekaai_reka-edge,modal_phase1c_n50,permpst,rekaai/reka-edge,open_reference,0,1205,True,True,False,False,1,Response copies the reference review verbatim instead of writing a new review for the given plot.
permpst:model=rekaai_reka-edge,modal_phase1c_n50,permpst,rekaai/reka-edge,open_reference,1,1072,True,True,True,False,4,"Response matches JSON format, is complete, on-task, and fluent. Slightly generic but coherent and engaging."
permpst:model=rekaai_reka-edge,modal_phase1c_n50,permpst,rekaai/reka-edge,open_reference,2,679,True,True,True,False,4,"Matches requested JSON format, completes the review, engages plot, fluent and coherent, echoes critic's style."
scimon:model=openai_gpt-5.4,modal_phase1c_n50,scimon,openai/gpt-5.4,open_reference,0,229,True,True,True,False,4,"Single sentence, on-task, fluent, and coherent. Addresses the method and limitation clearly."
scimon:model=openai_gpt-5.4,modal_phase1c_n50,scimon,openai/gpt-5.4,open_reference,1,227,True,True,True,False,4,Accurately describes the method with rhyme control and format constraints; clear and on-task.
scimon:model=openai_gpt-5.4,modal_phase1c_n50,scimon,openai/gpt-5.4,open_reference,2,244,True,True,True,False,4,"Single sentence, on-task, fluent, and coherent. Describes a data-efficient approach for low-resource GEC."
outline_to_story:model=meta-llama_llama-4-scout,modal_phase1c_n50,outline_to_story,meta-llama/llama-4-scout,open_reference,0,3629,True,True,True,False,4,"Follows outline events in order, coherent multi-paragraph story, fluent and engaging."
outline_to_story:model=meta-llama_llama-4-scout,modal_phase1c_n50,outline_to_story,meta-llama/llama-4-scout,open_reference,1,1286,True,True,True,False,4,"Follows outline events in order, coherent multi-paragraph story, engaging and fluent."
outline_to_story:model=meta-llama_llama-4-scout,modal_phase1c_n50,outline_to_story,meta-llama/llama-4-scout,open_reference,2,3072,True,True,True,False,4,"Follows outline events in order, one paragraph per event, fluent and coherent story with engaging narrative."
sdat:model=meta-llama_llama-3.1-8b-instruct,modal_phase1c_n50,sdat,meta-llama/llama-3.1-8b-instruct,open_reference,0,146,True,True,True,False,5,"Response is a list of 10 single nouns, no proper nouns or technical terms, diverse in meaning, and fully meets all constraints."
sdat:model=meta-llama_llama-3.1-8b-instruct,modal_phase1c_n50,sdat,meta-llama/llama-3.1-8b-instruct,open_reference,1,227,True,True,True,False,5,"Response is a list of 10 single nouns, no proper nouns or technical terms, diverse in meaning, fluent and complete."
sdat:model=meta-llama_llama-3.1-8b-instruct,modal_phase1c_n50,sdat,meta-llama/llama-3.1-8b-instruct,open_reference,2,177,True,True,True,False,5,"Response is a list of 10 single English nouns, no proper nouns or technical terms, and words are diverse."
story_quality:model=z-ai_glm-5-turbo,modal_phase1c_n50,story_quality,z-ai/glm-5-turbo,open_reference,0,1,True,True,True,False,3,"Response is a single number as requested, on-task, and complete. Quality is average due to minimal elaboration."
story_quality:model=z-ai_glm-5-turbo,modal_phase1c_n50,story_quality,z-ai/glm-5-turbo,open_reference,1,1,True,True,True,False,5,"Response is a single number as requested, on task, complete, and not garbled."
story_quality:model=z-ai_glm-5-turbo,modal_phase1c_n50,story_quality,z-ai/glm-5-turbo,open_reference,2,1,True,True,True,False,5,"Response is a single number as requested, complete, on-task, and not garbled."
creative_process:model=aion-labs_aion-1.0,modal_phase1c_n50,creative_process,aion-labs/aion-1.0,open_reference,0,171,False,False,False,True,1,"Response is incomplete, contains meta-commentary, and fails to produce the requested list of animals."
creative_process:model=aion-labs_aion-1.0,modal_phase1c_n50,creative_process,aion-labs/aion-1.0,open_reference,1,171,False,False,False,True,1,"Response is incomplete, contains meta-commentary, and fails to produce the requested list of animals."
creative_process:model=aion-labs_aion-1.0,modal_phase1c_n50,creative_process,aion-labs/aion-1.0,open_reference,2,171,False,False,False,True,1,"Response is incomplete, contains meta-commentary, and fails to produce the requested list of animals."
meta4xnli:model=nousresearch_hermes-3-llama-3.1-405b,modal_phase1c_n50,meta4xnli,nousresearch/hermes-3-llama-3.1-405b,mcq_accuracy,0,10,True,True,True,False,,Single word answer matches expected label format and is on task.
meta4xnli:model=nousresearch_hermes-3-llama-3.1-405b,modal_phase1c_n50,meta4xnli,nousresearch/hermes-3-llama-3.1-405b,mcq_accuracy,1,16,True,True,True,False,,Contains parseable answer 'C. contradiction' matching expected format.
meta4xnli:model=nousresearch_hermes-3-llama-3.1-405b,modal_phase1c_n50,meta4xnli,nousresearch/hermes-3-llama-3.1-405b,mcq_accuracy,2,10,True,True,True,False,,Single correct label 'entailment' matches expected format and task.
science_analogies:model=liquid_lfm-2-24b-a2b,modal_phase1c_n50,science_analogies,liquid/lfm-2-24b-a2b,open_reference,0,58,True,False,True,False,1,"Response begins an analogy but is truncated mid-sentence, failing to complete the explanation."
science_analogies:model=liquid_lfm-2-24b-a2b,modal_phase1c_n50,science_analogies,liquid/lfm-2-24b-a2b,open_reference,1,94,True,False,True,False,1,"Response begins an analogy but is truncated mid-sentence, missing the actual explanation."
science_analogies:model=liquid_lfm-2-24b-a2b,modal_phase1c_n50,science_analogies,liquid/lfm-2-24b-a2b,open_reference,2,62,True,False,True,False,1,Response begins an analogy but is truncated mid-sentence; incomplete.
