model,dataset,dataset_z,score_source,n_score_sources,dq_masked
nvidia/nemotron-3-super-120b-a12b,cue_word_story,0.760233463524622,jrt,3,False
nvidia/nemotron-nano-12b-v2-vl,cue_word_story,0.4720072393680024,jrt,3,False
nvidia/nemotron-nano-9b-v2,cue_word_story,0.0920457832035733,jrt,3,False
openai/gpt-4.1,cue_word_story,0.711781665968835,jrt,3,False
openai/gpt-4.1-mini,cue_word_story,0.7490315060264016,jrt,3,False
openai/gpt-4o,cue_word_story,0.2895411158595225,jrt,3,False
openai/gpt-4o-mini,cue_word_story,0.2275247101840228,jrt,3,False
openai/gpt-5.1,cue_word_story,1.0241961852131851,jrt,3,False
openai/gpt-5.4,cue_word_story,1.022740041860368,jrt,3,False
openai/gpt-5.4-mini,cue_word_story,0.4295296727006548,jrt,3,False
openai/gpt-5.4-nano,cue_word_story,0.8133547462339774,jrt,3,False
openai/gpt-5.5,cue_word_story,1.0372984140297663,jrt,3,False
qwen/qwen-turbo,cue_word_story,-0.0585928970497538,jrt,3,False
qwen/qwen3-14b,cue_word_story,-0.8311669980038084,jrt,3,False
qwen/qwen3-next-80b-a3b-instruct,cue_word_story,0.7642937973627939,jrt,3,False
qwen/qwen3.5-flash-02-23,cue_word_story,0.9636597813483502,jrt,3,False
tencent/hunyuan-a13b-instruct,cue_word_story,-0.5973256028474031,jrt,3,False
z-ai/glm-4.5v,cue_word_story,-0.6804496032345845,jrt,3,False
z-ai/glm-4.6,cue_word_story,0.8941824912319372,jrt,3,False
z-ai/glm-4.7,cue_word_story,0.2398128068899659,jrt,3,False
z-ai/glm-5,cue_word_story,-0.3042604177901417,jrt,3,False
z-ai/glm-5-turbo,cue_word_story,1.1524827142872225,jrt,3,False
z-ai/glm-5.1,cue_word_story,1.2504951335435082,jrt,3,False
ai21/jamba-large-1.7,data_narrative,-0.096584967850512,jrt,3,False
allenai/olmo-3.1-32b-instruct,data_narrative,-0.3436909393796081,jrt,3,False
amazon/nova-2-lite-v1,data_narrative,0.0279848754641939,jrt,3,False
amazon/nova-lite-v1,data_narrative,-0.3717607362233223,jrt,3,False
amazon/nova-micro-v1,data_narrative,-0.6629080536566484,jrt,3,False
amazon/nova-pro-v1,data_narrative,-0.0001064791395364,jrt,3,False
anthropic/claude-3.7-sonnet,data_narrative,0.9021854591338732,jrt,3,False
anthropic/claude-haiku-4.5,data_narrative,0.5849050920168872,jrt,3,False
anthropic/claude-opus-4.5,data_narrative,1.1713456191310678,jrt,3,False
anthropic/claude-opus-4.6,data_narrative,1.240023609050191,jrt,3,False
anthropic/claude-opus-4.6-fast,data_narrative,1.4512520572304235,jrt,3,False
anthropic/claude-opus-4.7,data_narrative,1.399699785791366,jrt,3,False
anthropic/claude-sonnet-4,data_narrative,1.098733097334962,jrt,3,False
anthropic/claude-sonnet-4.5,data_narrative,1.0020239827506785,jrt,3,False
anthropic/claude-sonnet-4.6,data_narrative,1.1560200368268845,jrt,3,False
arcee-ai/trinity-large-preview,data_narrative,0.0866883904641336,jrt,3,False
baidu/ernie-4.5-300b-a47b,data_narrative,0.4443357825205192,jrt,3,False
baidu/ernie-4.5-vl-424b-a47b,data_narrative,-0.2730561158901902,jrt,3,False
deepcogito/cogito-v2.1-671b,data_narrative,0.4981212366515567,jrt,3,False
deepseek/deepseek-chat,data_narrative,0.3127934010646771,jrt,3,False
deepseek/deepseek-chat-v3-0324,data_narrative,0.5309483554090859,jrt,3,False
deepseek/deepseek-chat-v3.1,data_narrative,0.9211792280345276,jrt,3,False
deepseek/deepseek-v3.1-terminus,data_narrative,0.999261239252904,jrt,3,False
deepseek/deepseek-v3.2,data_narrative,0.710155849100143,jrt,3,False
deepseek/deepseek-v3.2-exp,data_narrative,0.8425745487011583,jrt,3,False
google/gemini-2.5-flash,data_narrative,0.1535501983786097,jrt,3,False
google/gemma-2-27b-it,data_narrative,-0.7657405197578123,jrt,3,False
google/gemma-3-12b-it,data_narrative,-0.2254728465805893,jrt,3,False
google/gemma-3-27b-it,data_narrative,0.4728185152418224,jrt,3,False
google/gemma-3-4b-it,data_narrative,-1.2457859404886509,jrt,3,False
google/gemma-4-26b-a4b-it,data_narrative,-0.0248205089457974,jrt,3,False
google/gemma-4-31b-it,data_narrative,0.1212590262544528,jrt,3,False
ibm-granite/granite-4.0-h-micro,data_narrative,-1.4256849787308707,jrt,3,False
meta-llama/llama-3-8b-instruct,data_narrative,-0.948967655095044,jrt,3,False
meta-llama/llama-3.1-70b-instruct,data_narrative,-0.2942945325740042,jrt,3,False
meta-llama/llama-3.1-8b-instruct,data_narrative,-0.9164534922757231,jrt,3,False
meta-llama/llama-3.2-11b-vision-instruct,data_narrative,-1.1176720879831723,jrt,3,False
meta-llama/llama-3.2-3b-instruct,data_narrative,-1.6184615553137758,jrt,3,False
meta-llama/llama-3.3-70b-instruct,data_narrative,-0.55376738301728,jrt,3,False
meta-llama/llama-4-maverick,data_narrative,-0.4558208038019609,jrt,3,False
meta-llama/llama-4-scout,data_narrative,-0.349217582044018,jrt,3,False
minimax/minimax-01,data_narrative,0.18448878143414,jrt,3,False
minimax/minimax-m2-her,data_narrative,-1.8345460475754944,jrt,3,False
mistralai/ministral-8b-2512,data_narrative,-0.1689322462207917,jrt,3,False
mistralai/mistral-large-2512,data_narrative,1.0638036670359718,jrt,3,False
mistralai/mistral-medium-3.1,data_narrative,1.3728409331755256,jrt,3,False
mistralai/mistral-nemo,data_narrative,-1.2479347262149498,jrt,3,False
mistralai/mistral-small-3.1-24b-instruct,data_narrative,-2.932932123614945,jrt,3,False
mistralai/mixtral-8x22b-instruct,data_narrative,-0.3228357655844508,jrt,3,False
mistralai/pixtral-large-2411,data_narrative,0.1301022127524985,jrt,3,False
moonshotai/kimi-k2-0905,data_narrative,0.9654130854712244,jrt,3,False
moonshotai/kimi-k2.5,data_narrative,1.4182982199526004,jrt,3,False
moonshotai/kimi-k2.6,data_narrative,1.0248157708126266,jrt,3,False
morph/morph-v3-fast,data_narrative,-2.4305553580117483,jrt,3,False
nex-agi/deepseek-v3.1-nex-n1,data_narrative,0.7807598803278842,jrt,3,False
nousresearch/hermes-3-llama-3.1-405b,data_narrative,-0.5004892591359276,jrt,3,False
nousresearch/hermes-3-llama-3.1-70b,data_narrative,-2.6552010825544463,jrt,3,False
nousresearch/hermes-4-405b,data_narrative,-0.096967498928844,jrt,3,False
nousresearch/hermes-4-70b,data_narrative,-0.3291455446104406,jrt,3,False
nvidia/nemotron-3-nano-30b-a3b,data_narrative,-2.532713515373428,jrt,3,False
nvidia/nemotron-3-super-120b-a12b,data_narrative,0.1997572488949134,jrt,3,False
nvidia/nemotron-nano-12b-v2-vl,data_narrative,-0.3380006805692098,jrt,3,False
nvidia/nemotron-nano-9b-v2,data_narrative,-0.6214448579693443,jrt,3,False
openai/gpt-4.1,data_narrative,0.7253558945017595,jrt,3,False
openai/gpt-4.1-mini,data_narrative,0.0562137068630055,jrt,3,False
openai/gpt-4o,data_narrative,0.0706894477641634,jrt,3,False
openai/gpt-4o-mini,data_narrative,-0.3142112741178275,jrt,3,False
openai/gpt-5.1,data_narrative,1.4525206964092854,jrt,3,False
openai/gpt-5.4,data_narrative,1.0606587724184384,jrt,3,False
openai/gpt-5.4-mini,data_narrative,0.2609392338293677,jrt,3,False
openai/gpt-5.4-nano,data_narrative,-0.5058239286474296,jrt,3,False
openai/gpt-5.5,data_narrative,0.9996908740034384,jrt,3,False
qwen/qwen-turbo,data_narrative,-0.7228784205389701,jrt,3,False
qwen/qwen3-14b,data_narrative,-1.1000298561747512,jrt,3,False
qwen/qwen3-next-80b-a3b-instruct,data_narrative,0.2114488694949144,jrt,3,False
qwen/qwen3.5-flash-02-23,data_narrative,0.3611373460391662,jrt,3,False
tencent/hunyuan-a13b-instruct,data_narrative,-1.1864396176398595,jrt,3,False
z-ai/glm-4.5v,data_narrative,-0.967926411568754,jrt,3,False
z-ai/glm-4.6,data_narrative,0.6343381849544235,jrt,3,False
z-ai/glm-4.7,data_narrative,0.4851338606693054,jrt,3,False
z-ai/glm-5,data_narrative,0.5156185825375736,jrt,3,False
z-ai/glm-5-turbo,data_narrative,1.2098369017059647,jrt,3,False
z-ai/glm-5.1,data_narrative,1.1875538369477512,jrt,3,False
ai21/jamba-large-1.7,eqbench_creative_writing_v3,0.0880026526345973,jrt,3,False
allenai/olmo-3.1-32b-instruct,eqbench_creative_writing_v3,0.2894463250611893,jrt,3,False
amazon/nova-2-lite-v1,eqbench_creative_writing_v3,-0.3943908942368232,jrt,3,False
amazon/nova-lite-v1,eqbench_creative_writing_v3,-1.0127820485514007,jrt,3,False
amazon/nova-micro-v1,eqbench_creative_writing_v3,-0.8978346293675423,jrt,3,False
amazon/nova-pro-v1,eqbench_creative_writing_v3,-0.854547168887436,jrt,3,False
anthropic/claude-3.7-sonnet,eqbench_creative_writing_v3,0.4002494403530418,jrt,3,False
anthropic/claude-haiku-4.5,eqbench_creative_writing_v3,0.6013612728644918,jrt,3,False
anthropic/claude-opus-4.5,eqbench_creative_writing_v3,0.9042387616290252,jrt,3,False
anthropic/claude-opus-4.6,eqbench_creative_writing_v3,1.391636753711535,jrt,3,False
anthropic/claude-opus-4.6-fast,eqbench_creative_writing_v3,1.4866346580879162,jrt,3,False
anthropic/claude-opus-4.7,eqbench_creative_writing_v3,1.36706668859871,jrt,3,False
anthropic/claude-sonnet-4,eqbench_creative_writing_v3,0.52698193539333,jrt,3,False
anthropic/claude-sonnet-4.5,eqbench_creative_writing_v3,0.77698795896295,jrt,3,False
anthropic/claude-sonnet-4.6,eqbench_creative_writing_v3,1.3442429396257127,jrt,3,False
arcee-ai/trinity-large-preview,eqbench_creative_writing_v3,-0.6166749305250852,jrt,3,False
baidu/ernie-4.5-300b-a47b,eqbench_creative_writing_v3,-0.5774969686584638,jrt,3,False
baidu/ernie-4.5-vl-424b-a47b,eqbench_creative_writing_v3,0.0014066087567902,jrt,3,False
deepcogito/cogito-v2.1-671b,eqbench_creative_writing_v3,0.3298321080051554,jrt,3,False
deepseek/deepseek-chat,eqbench_creative_writing_v3,0.1818078739101733,jrt,3,False
deepseek/deepseek-chat-v3-0324,eqbench_creative_writing_v3,0.2662681219097592,jrt,3,False
deepseek/deepseek-chat-v3.1,eqbench_creative_writing_v3,1.062743936880055,jrt,3,False
deepseek/deepseek-v3.1-terminus,eqbench_creative_writing_v3,0.9828021971296476,jrt,3,False
deepseek/deepseek-v3.2,eqbench_creative_writing_v3,0.9909279517561412,jrt,3,False
deepseek/deepseek-v3.2-exp,eqbench_creative_writing_v3,1.058419834980427,jrt,3,False
google/gemini-2.5-flash,eqbench_creative_writing_v3,0.3697503463522247,jrt,3,False
google/gemma-2-27b-it,eqbench_creative_writing_v3,-0.9764409635373914,jrt,3,False
google/gemma-3-12b-it,eqbench_creative_writing_v3,0.0011691997715725,jrt,3,False
google/gemma-3-27b-it,eqbench_creative_writing_v3,0.0994569383650763,jrt,3,False
google/gemma-3-4b-it,eqbench_creative_writing_v3,-0.1427217170873183,jrt,3,False
google/gemma-4-26b-a4b-it,eqbench_creative_writing_v3,0.7186592940143962,jrt,3,False
google/gemma-4-31b-it,eqbench_creative_writing_v3,0.7576775469809758,jrt,3,False
ibm-granite/granite-4.0-h-micro,eqbench_creative_writing_v3,-1.7804145251687482,jrt,3,False
meta-llama/llama-3-8b-instruct,eqbench_creative_writing_v3,-1.5021365655126868,jrt,3,False
meta-llama/llama-3.1-70b-instruct,eqbench_creative_writing_v3,-1.0442294746694971,jrt,3,False
meta-llama/llama-3.1-8b-instruct,eqbench_creative_writing_v3,-1.2023187751301236,jrt,3,False
meta-llama/llama-3.2-11b-vision-instruct,eqbench_creative_writing_v3,-1.1827540858932264,jrt,3,False
meta-llama/llama-3.2-3b-instruct,eqbench_creative_writing_v3,-1.5775670422920904,jrt,3,False
meta-llama/llama-3.3-70b-instruct,eqbench_creative_writing_v3,-1.1670899511462616,jrt,3,False
meta-llama/llama-4-maverick,eqbench_creative_writing_v3,-0.9182644958471908,jrt,3,False
meta-llama/llama-4-scout,eqbench_creative_writing_v3,-1.084158634843266,jrt,3,False
minimax/minimax-01,eqbench_creative_writing_v3,-0.8444983818940202,jrt,3,False
minimax/minimax-m2-her,eqbench_creative_writing_v3,-1.8166568752682293,jrt,3,False
mistralai/ministral-8b-2512,eqbench_creative_writing_v3,-0.3881995387874669,jrt,3,False
mistralai/mistral-large-2512,eqbench_creative_writing_v3,0.4446712815224638,jrt,3,False
mistralai/mistral-medium-3.1,eqbench_creative_writing_v3,0.6071402183077643,jrt,3,False
mistralai/mistral-nemo,eqbench_creative_writing_v3,-0.961437877187263,jrt,3,False
mistralai/mistral-small-3.1-24b-instruct,eqbench_creative_writing_v3,-1.4785699343283385,jrt,3,False
mistralai/mixtral-8x22b-instruct,eqbench_creative_writing_v3,0.2983965833050963,jrt,3,False
mistralai/pixtral-large-2411,eqbench_creative_writing_v3,-0.7319068831052036,jrt,3,False
moonshotai/kimi-k2-0905,eqbench_creative_writing_v3,1.2034438033675032,jrt,3,False
moonshotai/kimi-k2.5,eqbench_creative_writing_v3,1.3394476916908953,jrt,3,False
moonshotai/kimi-k2.6,eqbench_creative_writing_v3,1.0039240759154051,jrt,3,False
morph/morph-v3-fast,eqbench_creative_writing_v3,-2.2696167198772232,jrt,3,False
nex-agi/deepseek-v3.1-nex-n1,eqbench_creative_writing_v3,0.510495242944652,jrt,3,False
nousresearch/hermes-3-llama-3.1-405b,eqbench_creative_writing_v3,-0.9422078241500952,jrt,3,False
nousresearch/hermes-3-llama-3.1-70b,eqbench_creative_writing_v3,-2.074449921729151,jrt,3,False
nousresearch/hermes-4-405b,eqbench_creative_writing_v3,-0.6307693717148636,jrt,3,False
nousresearch/hermes-4-70b,eqbench_creative_writing_v3,-1.421879742718879,jrt,3,False
nvidia/nemotron-3-nano-30b-a3b,eqbench_creative_writing_v3,-0.1944947709993354,jrt,3,False
nvidia/nemotron-3-super-120b-a12b,eqbench_creative_writing_v3,0.7994857099806922,jrt,3,False
nvidia/nemotron-nano-12b-v2-vl,eqbench_creative_writing_v3,-0.4924874454834793,jrt,3,False
nvidia/nemotron-nano-9b-v2,eqbench_creative_writing_v3,-0.8197696209466298,jrt,3,False
openai/gpt-4.1,eqbench_creative_writing_v3,0.4942872175681615,jrt,3,False
openai/gpt-4.1-mini,eqbench_creative_writing_v3,-0.1392455582011381,jrt,3,False
openai/gpt-4o,eqbench_creative_writing_v3,-0.5340270359504142,jrt,3,False
openai/gpt-4o-mini,eqbench_creative_writing_v3,-0.7470327255710887,jrt,3,False
openai/gpt-5.1,eqbench_creative_writing_v3,1.5512147474072389,jrt,3,False
openai/gpt-5.4,eqbench_creative_writing_v3,1.7803085499125542,jrt,3,False
openai/gpt-5.4-mini,eqbench_creative_writing_v3,1.4774453424712082,jrt,3,False
openai/gpt-5.4-nano,eqbench_creative_writing_v3,1.0566658088482797,jrt,3,False
openai/gpt-5.5,eqbench_creative_writing_v3,1.8537042940744857,jrt,3,False
qwen/qwen-turbo,eqbench_creative_writing_v3,-0.7856406635271025,jrt,3,False
qwen/qwen3-14b,eqbench_creative_writing_v3,-0.1069084029874399,jrt,3,False
qwen/qwen3-next-80b-a3b-instruct,eqbench_creative_writing_v3,0.5601569357827676,jrt,3,False
qwen/qwen3.5-flash-02-23,eqbench_creative_writing_v3,0.2165130489650954,jrt,3,False
tencent/hunyuan-a13b-instruct,eqbench_creative_writing_v3,-1.0452595824638622,jrt,3,False
z-ai/glm-4.5v,eqbench_creative_writing_v3,-0.1384428614779241,jrt,3,False
z-ai/glm-4.6,eqbench_creative_writing_v3,0.7719959148287613,jrt,3,False
z-ai/glm-4.7,eqbench_creative_writing_v3,0.9162790340097317,jrt,3,False
z-ai/glm-5,eqbench_creative_writing_v3,0.7485854932167396,jrt,3,False
z-ai/glm-5-turbo,eqbench_creative_writing_v3,0.9434238060117428,jrt,3,False
z-ai/glm-5.1,eqbench_creative_writing_v3,0.9199684638575344,jrt,3,False
ai21/jamba-large-1.7,fann_or_flop,-0.1626500397282484,jrt,3,False
allenai/olmo-3.1-32b-instruct,fann_or_flop,-1.1062836362191273,jrt,3,False
amazon/nova-2-lite-v1,fann_or_flop,-0.3850741750805583,jrt,3,False
amazon/nova-lite-v1,fann_or_flop,-0.1614335412083125,jrt,3,False
amazon/nova-micro-v1,fann_or_flop,-1.0336793454932942,jrt,3,False
amazon/nova-pro-v1,fann_or_flop,0.2311125000595622,jrt,3,False
anthropic/claude-3.7-sonnet,fann_or_flop,1.1261851320798943,jrt,3,False
anthropic/claude-haiku-4.5,fann_or_flop,0.1723052764883509,jrt,3,False
anthropic/claude-opus-4.5,fann_or_flop,-0.2854733915150568,jrt,3,False
anthropic/claude-opus-4.6,fann_or_flop,0.5851532985825709,jrt,3,False
anthropic/claude-opus-4.6-fast,fann_or_flop,0.4597815589553012,jrt,3,False
anthropic/claude-opus-4.7,fann_or_flop,0.3947659509257394,jrt,3,False
anthropic/claude-sonnet-4,fann_or_flop,0.2553420434037828,jrt,3,False
anthropic/claude-sonnet-4.5,fann_or_flop,1.0156874984376494,jrt,3,False
anthropic/claude-sonnet-4.6,fann_or_flop,0.3314318537609153,jrt,3,False
arcee-ai/trinity-large-preview,fann_or_flop,2.2988741564009576,jrt,3,False
baidu/ernie-4.5-300b-a47b,fann_or_flop,1.363583489249031,jrt,3,False
baidu/ernie-4.5-vl-424b-a47b,fann_or_flop,0.9537658804856336,jrt,3,False
deepcogito/cogito-v2.1-671b,fann_or_flop,2.4807161347320923,jrt,3,False
deepseek/deepseek-chat,fann_or_flop,0.9204905803982514,jrt,3,False
deepseek/deepseek-chat-v3-0324,fann_or_flop,0.7740057744405424,jrt,3,False
deepseek/deepseek-chat-v3.1,fann_or_flop,-0.060059646170959,jrt,3,False
deepseek/deepseek-v3.1-terminus,fann_or_flop,-0.3296689929785672,jrt,3,False
deepseek/deepseek-v3.2,fann_or_flop,0.6814914150430562,jrt,3,False
deepseek/deepseek-v3.2-exp,fann_or_flop,-0.2995031463709819,jrt,3,False
google/gemini-2.5-flash,fann_or_flop,0.4456004564446981,jrt,3,False
google/gemma-2-27b-it,fann_or_flop,-0.987619373769036,jrt,3,False
google/gemma-3-12b-it,fann_or_flop,-0.191549802985471,jrt,3,False
google/gemma-3-27b-it,fann_or_flop,0.6016855139832046,jrt,3,False
google/gemma-3-4b-it,fann_or_flop,-0.5253441246220242,jrt,3,False
google/gemma-4-26b-a4b-it,fann_or_flop,0.5108557127372292,jrt,3,False
google/gemma-4-31b-it,fann_or_flop,0.2167871400479543,jrt,3,False
ibm-granite/granite-4.0-h-micro,fann_or_flop,-1.624466178930917,jrt,3,False
meta-llama/llama-3-8b-instruct,fann_or_flop,-1.8200297716031677,jrt,3,False
meta-llama/llama-3.1-70b-instruct,fann_or_flop,-0.256058487013317,jrt,3,False
meta-llama/llama-3.1-8b-instruct,fann_or_flop,-1.874180330256326,jrt,3,False
meta-llama/llama-3.2-11b-vision-instruct,fann_or_flop,-1.8825683414978436,jrt,3,False
meta-llama/llama-3.2-3b-instruct,fann_or_flop,-2.325012585533221,jrt,3,False
meta-llama/llama-3.3-70b-instruct,fann_or_flop,0.4908693433269303,jrt,3,False
meta-llama/llama-4-maverick,fann_or_flop,1.740947225868913,jrt,3,False
meta-llama/llama-4-scout,fann_or_flop,0.5088370032974241,jrt,3,False
minimax/minimax-01,fann_or_flop,0.7217899138276709,jrt,3,False
minimax/minimax-m2-her,fann_or_flop,-0.4824618404971845,jrt,3,False
mistralai/ministral-8b-2512,fann_or_flop,-0.9665357060786646,jrt,3,False
mistralai/mistral-large-2512,fann_or_flop,0.3331934747548014,jrt,3,False
mistralai/mistral-medium-3.1,fann_or_flop,-0.0014529820010141,jrt,3,False
mistralai/mistral-nemo,fann_or_flop,-1.762898831685393,jrt,3,False
mistralai/mistral-small-3.1-24b-instruct,fann_or_flop,0.4350719202765428,jrt,3,False
mistralai/mixtral-8x22b-instruct,fann_or_flop,0.0845956198168656,jrt,3,False
mistralai/pixtral-large-2411,fann_or_flop,-0.4558614576754938,jrt,3,False
moonshotai/kimi-k2-0905,fann_or_flop,1.159333787285009,jrt,3,False
moonshotai/kimi-k2.5,fann_or_flop,0.0163589846099186,jrt,3,False
moonshotai/kimi-k2.6,fann_or_flop,-0.3180752540160367,jrt,3,False
morph/morph-v3-fast,fann_or_flop,-2.331176626503895,jrt,3,False
nex-agi/deepseek-v3.1-nex-n1,fann_or_flop,-0.4054540007948056,jrt,3,False
nousresearch/hermes-3-llama-3.1-405b,fann_or_flop,0.7226118615645905,jrt,3,False
nousresearch/hermes-3-llama-3.1-70b,fann_or_flop,-2.309857250646362,jrt,3,False
nousresearch/hermes-4-405b,fann_or_flop,0.7433587765415454,jrt,3,False
nousresearch/hermes-4-70b,fann_or_flop,0.5903119147419514,jrt,3,False
nvidia/nemotron-3-nano-30b-a3b,fann_or_flop,-1.3592558872140843,jrt,3,False
nvidia/nemotron-3-super-120b-a12b,fann_or_flop,-0.987623263327522,jrt,3,False
nvidia/nemotron-nano-12b-v2-vl,fann_or_flop,-0.9669911022010912,jrt,3,False
nvidia/nemotron-nano-9b-v2,fann_or_flop,-1.3170192536478036,jrt,3,False
openai/gpt-4.1,fann_or_flop,0.3076868741562857,jrt,3,False
openai/gpt-4.1-mini,fann_or_flop,0.6391072100405897,jrt,3,False
openai/gpt-4o,fann_or_flop,1.0398373094866278,jrt,3,False
openai/gpt-4o-mini,fann_or_flop,0.5242241300589444,jrt,3,False
openai/gpt-5.1,fann_or_flop,1.2697641103371704,jrt,3,False
openai/gpt-5.4,fann_or_flop,0.5500684809740662,jrt,3,False
openai/gpt-5.4-mini,fann_or_flop,-0.4777487802552282,jrt,3,False
openai/gpt-5.4-nano,fann_or_flop,-0.2456619621643381,jrt,3,False
openai/gpt-5.5,fann_or_flop,0.4943478123531041,jrt,3,False
qwen/qwen-turbo,fann_or_flop,-1.43260561761897,jrt,3,False
qwen/qwen3-14b,fann_or_flop,0.0902376609932007,jrt,3,False
qwen/qwen3-next-80b-a3b-instruct,fann_or_flop,-0.2730414825399563,jrt,3,False
qwen/qwen3.5-flash-02-23,fann_or_flop,-0.1445579190137093,jrt,3,False
tencent/hunyuan-a13b-instruct,fann_or_flop,-0.681663151379034,jrt,3,False
z-ai/glm-4.5v,fann_or_flop,0.1629681916856079,jrt,3,False
z-ai/glm-4.6,fann_or_flop,-0.0419576858282117,jrt,3,False
z-ai/glm-4.7,fann_or_flop,1.139001525841412,jrt,3,False
z-ai/glm-5,fann_or_flop,0.483445636215022,jrt,3,False
z-ai/glm-5-turbo,fann_or_flop,0.8324210947973669,jrt,3,False
z-ai/glm-5.1,fann_or_flop,1.3725437365572373,jrt,3,False
ai21/jamba-large-1.7,future_ideas,-0.2181750350627286,jrt,3,False
allenai/olmo-3.1-32b-instruct,future_ideas,0.3890935851673973,jrt,3,False
amazon/nova-2-lite-v1,future_ideas,0.5189576645440132,jrt,3,False
amazon/nova-lite-v1,future_ideas,-1.1180092001370427,jrt,3,False
amazon/nova-micro-v1,future_ideas,-0.4948680035749592,jrt,3,False
amazon/nova-pro-v1,future_ideas,-0.9572995586148858,jrt,3,False
anthropic/claude-3.7-sonnet,future_ideas,-0.0358436923619725,jrt,3,False
anthropic/claude-haiku-4.5,future_ideas,0.333303630093025,jrt,3,False
anthropic/claude-opus-4.5,future_ideas,0.7915900403826874,jrt,3,False
anthropic/claude-opus-4.6,future_ideas,1.451620711729477,jrt,3,False
anthropic/claude-opus-4.6-fast,future_ideas,1.4398838433524457,jrt,3,False
anthropic/claude-opus-4.7,future_ideas,0.7485886816630499,jrt,3,False
anthropic/claude-sonnet-4,future_ideas,1.0122799277632293,jrt,3,False
anthropic/claude-sonnet-4.5,future_ideas,1.2064725034050707,jrt,3,False
anthropic/claude-sonnet-4.6,future_ideas,1.1480188065961503,jrt,3,False
arcee-ai/trinity-large-preview,future_ideas,-0.702611377115344,jrt,3,False
baidu/ernie-4.5-300b-a47b,future_ideas,-0.7709634800452754,jrt,3,False
baidu/ernie-4.5-vl-424b-a47b,future_ideas,-0.1661077525567494,jrt,3,False
deepcogito/cogito-v2.1-671b,future_ideas,0.1167102804171315,jrt,3,False
deepseek/deepseek-chat,future_ideas,0.3419948902584576,jrt,3,False
deepseek/deepseek-chat-v3-0324,future_ideas,0.3213542296312179,jrt,3,False
deepseek/deepseek-chat-v3.1,future_ideas,0.3920245221491871,jrt,3,False
deepseek/deepseek-v3.1-terminus,future_ideas,0.4548569268594049,jrt,3,False
deepseek/deepseek-v3.2,future_ideas,0.6177806197764237,jrt,3,False
deepseek/deepseek-v3.2-exp,future_ideas,0.7465341269267921,jrt,3,False
google/gemini-2.5-flash,future_ideas,0.575099049394973,jrt,3,False
google/gemma-2-27b-it,future_ideas,-0.7474208780686218,jrt,3,False
google/gemma-3-12b-it,future_ideas,-0.1685755478605003,jrt,3,False
google/gemma-3-27b-it,future_ideas,-0.1604136081332902,jrt,3,False
google/gemma-3-4b-it,future_ideas,-0.1092448863830712,jrt,3,False
google/gemma-4-26b-a4b-it,future_ideas,0.6097779397565968,jrt,3,False
google/gemma-4-31b-it,future_ideas,0.4952186786743719,jrt,3,False
ibm-granite/granite-4.0-h-micro,future_ideas,-1.599035506329875,jrt,3,False
meta-llama/llama-3-8b-instruct,future_ideas,-1.1537159537773325,jrt,3,False
meta-llama/llama-3.1-70b-instruct,future_ideas,-1.381795594640273,jrt,3,False
meta-llama/llama-3.1-8b-instruct,future_ideas,-1.3145553030126882,jrt,3,False
meta-llama/llama-3.2-11b-vision-instruct,future_ideas,-1.2721516314712646,jrt,3,False
meta-llama/llama-3.2-3b-instruct,future_ideas,-1.4436310874266636,jrt,3,False
meta-llama/llama-3.3-70b-instruct,future_ideas,-0.9299111555720724,jrt,3,False
meta-llama/llama-4-maverick,future_ideas,-1.0018075140973242,jrt,3,False
meta-llama/llama-4-scout,future_ideas,-1.275199091781718,jrt,3,False
minimax/minimax-01,future_ideas,-0.8597224807087398,jrt,3,False
minimax/minimax-m2-her,future_ideas,-1.6503211948547465,jrt,3,False
mistralai/ministral-8b-2512,future_ideas,0.947424683818088,jrt,3,False
mistralai/mistral-large-2512,future_ideas,1.066108011346954,jrt,3,False
mistralai/mistral-medium-3.1,future_ideas,1.3152399217985673,jrt,3,False
mistralai/mistral-nemo,future_ideas,-0.6858397177531621,jrt,3,False
mistralai/mistral-small-3.1-24b-instruct,future_ideas,-1.1067193145128509,jrt,3,False
mistralai/mixtral-8x22b-instruct,future_ideas,0.8793602853810576,jrt,3,False
mistralai/pixtral-large-2411,future_ideas,-1.0519574470518331,jrt,3,False
moonshotai/kimi-k2-0905,future_ideas,2.067358989880925,jrt,3,False
moonshotai/kimi-k2.5,future_ideas,1.2887340450716038,jrt,3,False
moonshotai/kimi-k2.6,future_ideas,1.3748413810799895,jrt,3,False
morph/morph-v3-fast,future_ideas,-2.036426127437399,jrt,3,False
nex-agi/deepseek-v3.1-nex-n1,future_ideas,0.5363868640388151,jrt,3,False
nousresearch/hermes-3-llama-3.1-405b,future_ideas,-1.483613420890291,jrt,3,False
nousresearch/hermes-3-llama-3.1-70b,future_ideas,-3.158832527643083,jrt,3,False
nousresearch/hermes-4-405b,future_ideas,-1.3875349060706312,jrt,3,False
nousresearch/hermes-4-70b,future_ideas,-1.359771506046074,jrt,3,False
nvidia/nemotron-3-nano-30b-a3b,future_ideas,0.9462447486749398,jrt,3,False
nvidia/nemotron-3-super-120b-a12b,future_ideas,1.1753272692548384,jrt,3,False
nvidia/nemotron-nano-12b-v2-vl,future_ideas,-0.2599773070826234,jrt,3,False
nvidia/nemotron-nano-9b-v2,future_ideas,-0.1230470843453065,jrt,3,False
