dataset,model,n_audited,on_task_rate,garbled_rate,cannot_eval_rate,mean_chars
scimon,meta-llama/llama-3.1-70b-instruct,3,1.0,0.0,0.0,226.33333333333334
scimon,meta-llama/llama-3.1-8b-instruct,3,1.0,0.0,0.0,248.66666666666666
scimon,meta-llama/llama-3.2-11b-vision-instruct,3,1.0,0.0,0.0,225.66666666666666
scimon,meta-llama/llama-3.2-3b-instruct,3,1.0,0.0,0.0,230.0
scimon,meta-llama/llama-3.3-70b-instruct,3,1.0,0.0,0.0,247.0
scimon,meta-llama/llama-4-maverick,3,1.0,0.0,0.0,211.0
scimon,meta-llama/llama-4-scout,3,1.0,0.0,0.0,217.33333333333334
scimon,minimax/minimax-01,3,1.0,0.0,0.0,301.0
scimon,minimax/minimax-m2-her,3,0.6666666666666666,0.0,0.0,416.3333333333333
scimon,mistralai/ministral-8b-2512,3,1.0,0.0,0.0,326.0
scimon,mistralai/mistral-large-2512,3,1.0,0.0,0.0,280.0
scimon,mistralai/mistral-medium-3.1,3,1.0,0.0,0.0,301.6666666666667
scimon,mistralai/mistral-nemo,3,1.0,0.0,0.0,210.0
scimon,mistralai/mistral-small-3.1-24b-instruct,3,1.0,0.0,0.0,231.66666666666666
scimon,mistralai/mixtral-8x22b-instruct,3,1.0,0.0,0.0,258.0
scimon,mistralai/pixtral-large-2411,3,1.0,0.0,0.0,247.33333333333334
scimon,moonshotai/kimi-k2-0905,3,1.0,0.0,0.0,300.6666666666667
scimon,moonshotai/kimi-k2.5,3,1.0,0.0,0.0,292.0
scimon,moonshotai/kimi-k2.6,3,1.0,0.0,0.0,260.0
scimon,morph/morph-v3-fast,3,0.0,0.0,0.0,494.6666666666667
scimon,nex-agi/deepseek-v3.1-nex-n1,3,1.0,0.0,0.0,213.66666666666666
scimon,nousresearch/hermes-3-llama-3.1-405b,3,1.0,0.0,0.0,300.6666666666667
scimon,nousresearch/hermes-3-llama-3.1-70b,3,1.0,0.0,0.0,342.6666666666667
scimon,nousresearch/hermes-4-405b,3,1.0,0.0,0.0,239.0
scimon,nousresearch/hermes-4-70b,3,1.0,0.0,0.0,280.3333333333333
scimon,nvidia/nemotron-3-nano-30b-a3b,3,0.0,0.0,0.0,497.6666666666667
scimon,nvidia/nemotron-3-super-120b-a12b,3,1.0,0.0,0.0,264.3333333333333
scimon,nvidia/nemotron-nano-12b-v2-vl,3,1.0,0.0,0.0,287.6666666666667
scimon,nvidia/nemotron-nano-9b-v2,3,1.0,0.0,0.0,217.0
scimon,openai/gpt-4.1,3,1.0,0.0,0.0,235.33333333333334
scimon,openai/gpt-4.1-mini,3,1.0,0.0,0.0,227.0
scimon,openai/gpt-4o,3,1.0,0.0,0.0,210.33333333333334
scimon,openai/gpt-4o-mini,3,1.0,0.0,0.0,244.66666666666666
scimon,openai/gpt-5.1,3,1.0,0.0,0.0,264.6666666666667
scimon,openai/gpt-5.4,3,1.0,0.0,0.0,233.33333333333334
scimon,openai/gpt-5.4-mini,3,1.0,0.0,0.0,214.33333333333334
scimon,openai/gpt-5.4-nano,3,1.0,0.0,0.0,280.3333333333333
scimon,openai/gpt-5.5,3,1.0,0.0,0.0,197.66666666666666
scimon,qwen/qwen-turbo,3,1.0,0.0,0.0,276.3333333333333
scimon,qwen/qwen3-14b,3,1.0,0.0,0.0,237.66666666666666
scimon,qwen/qwen3-next-80b-a3b-instruct,3,1.0,0.0,0.0,260.3333333333333
scimon,qwen/qwen3.5-flash-02-23,3,1.0,0.0,0.0,223.33333333333334
scimon,tencent/hunyuan-a13b-instruct,3,1.0,0.0,0.0,269.6666666666667
scimon,z-ai/glm-4.5v,3,1.0,0.0,0.0,222.0
scimon,z-ai/glm-4.6,3,1.0,0.0,0.0,160.66666666666666
scimon,z-ai/glm-4.7,3,1.0,0.0,0.0,192.66666666666666
scimon,z-ai/glm-5,3,1.0,0.0,0.0,178.66666666666666
scimon,z-ai/glm-5-turbo,3,1.0,0.0,0.0,260.6666666666667
scimon,z-ai/glm-5.1,3,1.0,0.0,0.0,251.66666666666666
sdat,ai21/jamba-large-1.7,3,1.0,0.0,0.0,142.66666666666666
sdat,allenai/olmo-3.1-32b-instruct,3,1.0,0.0,0.0,212.33333333333334
sdat,amazon/nova-2-lite-v1,3,1.0,0.0,0.0,1010.0
sdat,amazon/nova-lite-v1,3,1.0,0.0,0.0,360.6666666666667
sdat,amazon/nova-micro-v1,3,1.0,0.0,0.0,983.3333333333334
sdat,amazon/nova-pro-v1,3,1.0,0.0,0.0,147.66666666666666
sdat,anthropic/claude-3.7-sonnet,3,1.0,0.0,0.0,204.33333333333334
sdat,anthropic/claude-haiku-4.5,3,1.0,0.0,0.0,121.66666666666667
sdat,anthropic/claude-opus-4.5,3,1.0,0.0,0.0,181.66666666666666
sdat,anthropic/claude-opus-4.6,3,1.0,0.0,0.0,167.66666666666666
sdat,anthropic/claude-opus-4.6-fast,3,1.0,0.0,0.0,168.33333333333334
sdat,anthropic/claude-opus-4.7,3,1.0,0.0,0.0,106.33333333333333
sdat,anthropic/claude-sonnet-4,3,1.0,0.0,0.0,182.66666666666666
sdat,anthropic/claude-sonnet-4.5,3,1.0,0.0,0.0,167.33333333333334
sdat,anthropic/claude-sonnet-4.6,3,1.0,0.0,0.0,134.66666666666666
sdat,arcee-ai/trinity-large-preview,3,1.0,0.0,0.0,127.66666666666667
sdat,baidu/ernie-4.5-300b-a47b,3,1.0,0.0,0.0,125.33333333333333
sdat,baidu/ernie-4.5-vl-424b-a47b,3,1.0,0.0,0.0,149.33333333333334
sdat,deepcogito/cogito-v2.1-671b,3,1.0,0.0,0.0,99.33333333333333
sdat,deepseek/deepseek-chat,3,1.0,0.0,0.0,364.0
sdat,deepseek/deepseek-chat-v3-0324,3,1.0,0.0,0.0,455.6666666666667
sdat,deepseek/deepseek-chat-v3.1,3,1.0,0.0,0.0,131.66666666666666
sdat,deepseek/deepseek-v3.1-terminus,3,1.0,0.0,0.0,195.66666666666666
sdat,deepseek/deepseek-v3.2,3,1.0,0.0,0.0,117.0
sdat,deepseek/deepseek-v3.2-exp,3,1.0,0.0,0.0,115.66666666666667
sdat,google/gemini-2.5-flash,3,1.0,0.0,0.0,187.0
sdat,google/gemma-2-27b-it,3,1.0,0.0,0.0,162.0
sdat,google/gemma-3-12b-it,3,1.0,0.0,0.0,387.3333333333333
sdat,google/gemma-3-27b-it,3,1.0,0.0,0.0,412.0
sdat,google/gemma-3-4b-it,3,1.0,0.0,0.0,298.0
sdat,google/gemma-4-26b-a4b-it,3,1.0,0.0,0.0,98.66666666666667
sdat,google/gemma-4-31b-it,3,1.0,0.0,0.0,93.33333333333333
sdat,ibm-granite/granite-4.0-h-micro,3,1.0,0.0,0.0,109.66666666666667
sdat,meta-llama/llama-3-8b-instruct,3,1.0,0.0,0.0,572.0
sdat,meta-llama/llama-3.1-70b-instruct,3,1.0,0.0,0.0,335.3333333333333
sdat,meta-llama/llama-3.1-8b-instruct,3,1.0,0.0,0.0,183.33333333333334
sdat,meta-llama/llama-3.2-11b-vision-instruct,3,1.0,0.0,0.0,175.66666666666666
sdat,meta-llama/llama-3.2-3b-instruct,3,1.0,0.0,0.0,177.33333333333334
sdat,meta-llama/llama-3.3-70b-instruct,3,1.0,0.0,0.0,192.0
sdat,meta-llama/llama-4-maverick,3,1.0,0.0,0.0,120.33333333333333
sdat,meta-llama/llama-4-scout,3,1.0,0.0,0.0,441.6666666666667
sdat,minimax/minimax-01,3,1.0,0.0,0.0,568.6666666666666
sdat,minimax/minimax-m2-her,3,0.6666666666666666,0.0,0.0,958.3333333333334
sdat,mistralai/ministral-8b-2512,3,1.0,0.0,0.0,585.3333333333334
sdat,mistralai/mistral-large-2512,3,1.0,0.0,0.0,263.0
sdat,mistralai/mistral-medium-3.1,3,1.0,0.0,0.0,237.33333333333334
sdat,mistralai/mistral-nemo,3,1.0,0.0,0.0,105.33333333333333
sdat,mistralai/mistral-small-3.1-24b-instruct,3,0.6666666666666666,1.0,0.0,18.0
sdat,mistralai/mixtral-8x22b-instruct,3,1.0,0.0,0.0,229.66666666666666
sdat,mistralai/pixtral-large-2411,3,1.0,0.0,0.0,182.66666666666666
sdat,moonshotai/kimi-k2-0905,3,1.0,0.0,0.0,119.33333333333333
sdat,moonshotai/kimi-k2.5,3,1.0,0.0,0.0,103.66666666666667
sdat,moonshotai/kimi-k2.6,3,1.0,0.0,0.0,100.0
sdat,morph/morph-v3-fast,3,0.0,0.3333333333333333,0.0,389.6666666666667
sdat,nex-agi/deepseek-v3.1-nex-n1,3,1.0,0.0,0.0,149.33333333333334
sdat,nousresearch/hermes-3-llama-3.1-405b,3,1.0,0.0,0.0,208.0
sdat,nousresearch/hermes-3-llama-3.1-70b,3,1.0,0.0,0.0,1004.0
sdat,nousresearch/hermes-4-405b,3,1.0,0.0,0.0,111.0
sdat,nousresearch/hermes-4-70b,3,1.0,0.0,0.0,104.0
sdat,nvidia/nemotron-3-nano-30b-a3b,3,0.6666666666666666,0.0,0.0,1378.6666666666667
sdat,nvidia/nemotron-3-super-120b-a12b,3,1.0,0.0,0.0,2144.6666666666665
sdat,nvidia/nemotron-nano-12b-v2-vl,3,1.0,0.0,0.0,215.66666666666666
sdat,nvidia/nemotron-nano-9b-v2,3,1.0,0.0,0.0,106.0
sdat,openai/gpt-4.1,3,1.0,0.0,0.0,115.33333333333333
sdat,openai/gpt-4.1-mini,3,1.0,0.0,0.0,116.66666666666667
sdat,openai/gpt-4o,3,1.0,0.0,0.0,106.66666666666667
sdat,openai/gpt-4o-mini,3,1.0,0.0,0.0,120.0
sdat,openai/gpt-5.1,3,1.0,0.0,0.0,129.33333333333334
sdat,openai/gpt-5.4,3,1.0,0.0,0.0,94.33333333333333
sdat,openai/gpt-5.4-mini,3,1.0,0.0,0.0,116.66666666666667
sdat,openai/gpt-5.4-nano,3,1.0,0.0,0.0,114.0
sdat,openai/gpt-5.5,3,1.0,0.0,0.0,116.33333333333333
sdat,qwen/qwen-turbo,3,1.0,0.0,0.0,120.0
sdat,qwen/qwen3-14b,3,1.0,0.0,0.0,104.0
sdat,qwen/qwen3-next-80b-a3b-instruct,3,1.0,0.0,0.0,101.66666666666667
sdat,qwen/qwen3.5-flash-02-23,3,1.0,0.0,0.0,95.33333333333333
sdat,tencent/hunyuan-a13b-instruct,3,1.0,0.0,0.0,106.33333333333333
sdat,z-ai/glm-4.5v,3,1.0,0.0,0.0,265.3333333333333
sdat,z-ai/glm-4.6,3,1.0,0.0,0.0,108.0
sdat,z-ai/glm-4.7,3,1.0,0.0,0.0,99.66666666666667
sdat,z-ai/glm-5,3,1.0,0.0,0.0,100.0
sdat,z-ai/glm-5-turbo,3,1.0,0.0,0.0,100.33333333333333
sdat,z-ai/glm-5.1,3,1.0,0.0,0.0,100.66666666666667
showerthoughts,ai21/jamba-large-1.7,3,1.0,0.0,0.0,98.0
showerthoughts,allenai/olmo-3.1-32b-instruct,3,1.0,0.0,0.0,160.0
showerthoughts,amazon/nova-2-lite-v1,3,1.0,0.0,0.0,151.0
showerthoughts,amazon/nova-lite-v1,3,1.0,0.0,0.0,174.0
showerthoughts,amazon/nova-micro-v1,3,1.0,0.0,0.0,162.0
showerthoughts,amazon/nova-pro-v1,3,1.0,0.0,0.0,119.33333333333333
showerthoughts,anthropic/claude-3.7-sonnet,3,1.0,0.0,0.0,121.0
showerthoughts,anthropic/claude-haiku-4.5,3,1.0,0.0,0.0,158.0
showerthoughts,anthropic/claude-opus-4.5,3,1.0,0.0,0.0,100.0
showerthoughts,anthropic/claude-opus-4.6,3,1.0,0.0,0.0,112.33333333333333
showerthoughts,anthropic/claude-opus-4.6-fast,3,1.0,0.0,0.0,120.0
showerthoughts,anthropic/claude-opus-4.7,3,1.0,0.0,0.0,134.66666666666666
showerthoughts,anthropic/claude-sonnet-4,3,1.0,0.0,0.0,146.0
showerthoughts,anthropic/claude-sonnet-4.5,3,1.0,0.0,0.0,120.0
showerthoughts,anthropic/claude-sonnet-4.6,3,1.0,0.0,0.0,224.66666666666666
showerthoughts,arcee-ai/trinity-large-preview,3,1.0,0.0,0.0,119.0
showerthoughts,baidu/ernie-4.5-300b-a47b,3,1.0,0.0,0.0,96.66666666666667
showerthoughts,baidu/ernie-4.5-vl-424b-a47b,3,1.0,0.0,0.0,122.33333333333333
showerthoughts,deepcogito/cogito-v2.1-671b,3,1.0,0.0,0.0,108.0
showerthoughts,deepseek/deepseek-chat,3,1.0,0.0,0.0,140.66666666666666
showerthoughts,deepseek/deepseek-chat-v3-0324,3,1.0,0.0,0.0,122.33333333333333
showerthoughts,deepseek/deepseek-chat-v3.1,3,1.0,0.0,0.0,146.0
showerthoughts,deepseek/deepseek-v3.1-terminus,3,1.0,0.0,0.0,113.0
showerthoughts,deepseek/deepseek-v3.2,3,1.0,0.0,0.0,104.33333333333333
showerthoughts,deepseek/deepseek-v3.2-exp,3,1.0,0.0,0.0,171.0
showerthoughts,google/gemini-2.5-flash,3,1.0,0.0,0.0,172.0
showerthoughts,google/gemma-2-27b-it,1,0.0,1.0,0.0,0.0
showerthoughts,google/gemma-3-12b-it,3,1.0,0.0,0.0,72.66666666666667
showerthoughts,google/gemma-3-27b-it,3,1.0,0.0,0.0,134.33333333333334
showerthoughts,google/gemma-3-4b-it,3,1.0,0.0,0.0,85.33333333333333
showerthoughts,google/gemma-4-26b-a4b-it,3,1.0,0.0,0.0,137.33333333333334
showerthoughts,google/gemma-4-31b-it,3,1.0,0.0,0.0,138.0
showerthoughts,ibm-granite/granite-4.0-h-micro,3,1.0,0.0,0.0,129.33333333333334
showerthoughts,meta-llama/llama-3-8b-instruct,3,1.0,0.0,0.0,137.33333333333334
showerthoughts,meta-llama/llama-3.1-70b-instruct,3,1.0,0.0,0.0,139.0
showerthoughts,meta-llama/llama-3.1-8b-instruct,3,1.0,0.0,0.0,130.33333333333334
showerthoughts,meta-llama/llama-3.2-11b-vision-instruct,3,1.0,0.0,0.0,172.0
showerthoughts,meta-llama/llama-3.2-3b-instruct,3,1.0,0.0,0.0,226.0
showerthoughts,meta-llama/llama-3.3-70b-instruct,3,1.0,0.0,0.0,139.0
showerthoughts,meta-llama/llama-4-maverick,3,1.0,0.0,0.0,131.0
showerthoughts,meta-llama/llama-4-scout,3,1.0,0.0,0.0,101.0
showerthoughts,minimax/minimax-01,3,1.0,0.0,0.0,165.33333333333334
showerthoughts,minimax/minimax-m2-her,3,1.0,0.0,0.0,104.66666666666667
showerthoughts,mistralai/ministral-8b-2512,3,1.0,0.0,0.0,184.0
showerthoughts,mistralai/mistral-large-2512,3,1.0,0.0,0.0,144.66666666666666
showerthoughts,mistralai/mistral-medium-3.1,3,1.0,0.0,0.0,107.0
showerthoughts,mistralai/mistral-nemo,3,1.0,0.0,0.0,118.0
showerthoughts,mistralai/mistral-small-3.1-24b-instruct,3,1.0,0.0,0.0,124.0
showerthoughts,mistralai/mixtral-8x22b-instruct,3,1.0,0.0,0.0,138.66666666666666
showerthoughts,mistralai/pixtral-large-2411,3,1.0,0.0,0.0,125.0
showerthoughts,moonshotai/kimi-k2-0905,3,1.0,0.0,0.0,126.66666666666667
showerthoughts,moonshotai/kimi-k2.5,3,1.0,0.0,0.0,125.33333333333333
showerthoughts,moonshotai/kimi-k2.6,3,1.0,0.0,0.0,155.0
showerthoughts,morph/morph-v3-fast,3,0.0,1.0,0.0,43455.333333333336
showerthoughts,nex-agi/deepseek-v3.1-nex-n1,3,1.0,0.0,0.0,166.0
showerthoughts,nousresearch/hermes-3-llama-3.1-405b,3,1.0,0.0,0.0,123.33333333333333
showerthoughts,nousresearch/hermes-3-llama-3.1-70b,3,1.0,0.0,0.0,238.33333333333334
showerthoughts,nousresearch/hermes-4-405b,3,1.0,0.0,0.0,134.33333333333334
showerthoughts,nousresearch/hermes-4-70b,3,1.0,0.0,0.0,167.0
showerthoughts,nvidia/nemotron-3-nano-30b-a3b,3,0.3333333333333333,0.0,0.0,286.3333333333333
showerthoughts,nvidia/nemotron-3-super-120b-a12b,3,1.0,0.0,0.0,144.66666666666666
showerthoughts,nvidia/nemotron-nano-12b-v2-vl,3,1.0,0.0,0.0,97.33333333333333
showerthoughts,nvidia/nemotron-nano-9b-v2,3,1.0,0.0,0.0,93.0
showerthoughts,openai/gpt-4.1,3,1.0,0.0,0.0,103.0
showerthoughts,openai/gpt-4.1-mini,3,0.3333333333333333,0.6666666666666666,0.0,77.33333333333333
showerthoughts,openai/gpt-4o,3,1.0,0.0,0.0,113.33333333333333
showerthoughts,openai/gpt-4o-mini,3,1.0,0.0,0.0,176.33333333333334
showerthoughts,openai/gpt-5.1,3,1.0,0.0,0.0,146.33333333333334
showerthoughts,openai/gpt-5.4,3,1.0,0.0,0.0,109.66666666666667
showerthoughts,openai/gpt-5.4-mini,3,1.0,0.0,0.0,121.33333333333333
showerthoughts,openai/gpt-5.4-nano,3,1.0,0.0,0.0,152.33333333333334
showerthoughts,openai/gpt-5.5,3,1.0,0.0,0.0,100.33333333333333
showerthoughts,qwen/qwen-turbo,3,1.0,0.0,0.0,113.0
showerthoughts,qwen/qwen3-14b,3,1.0,0.0,0.0,125.66666666666667
showerthoughts,qwen/qwen3-next-80b-a3b-instruct,3,1.0,0.0,0.0,124.66666666666667
showerthoughts,qwen/qwen3.5-flash-02-23,3,1.0,0.0,0.0,206.33333333333334
showerthoughts,tencent/hunyuan-a13b-instruct,3,1.0,0.0,0.0,214.66666666666666
showerthoughts,z-ai/glm-4.5v,3,1.0,0.0,0.0,137.66666666666666
showerthoughts,z-ai/glm-4.6,3,1.0,0.0,0.0,105.0
showerthoughts,z-ai/glm-4.7,3,1.0,0.0,0.0,145.33333333333334
showerthoughts,z-ai/glm-5,3,1.0,0.0,0.0,163.66666666666666
showerthoughts,z-ai/glm-5-turbo,3,1.0,0.0,0.0,128.33333333333334
showerthoughts,z-ai/glm-5.1,3,1.0,0.0,0.0,119.0
simile_generation,ai21/jamba-large-1.7,3,1.0,0.0,0.0,75.66666666666667
simile_generation,allenai/olmo-3.1-32b-instruct,3,1.0,0.0,0.0,65.33333333333333
simile_generation,amazon/nova-2-lite-v1,3,1.0,0.0,0.0,69.66666666666667
simile_generation,amazon/nova-lite-v1,3,1.0,0.0,0.0,67.0
simile_generation,amazon/nova-micro-v1,3,1.0,0.0,0.0,63.333333333333336
simile_generation,amazon/nova-pro-v1,3,1.0,0.0,0.0,94.0
simile_generation,anthropic/claude-3.7-sonnet,3,1.0,0.0,0.0,69.66666666666667
simile_generation,anthropic/claude-haiku-4.5,3,1.0,0.0,0.0,62.666666666666664
simile_generation,anthropic/claude-opus-4.5,3,1.0,0.0,0.0,60.0
simile_generation,anthropic/claude-opus-4.6,3,1.0,0.0,0.0,64.33333333333333
simile_generation,anthropic/claude-opus-4.6-fast,3,1.0,0.0,0.0,64.33333333333333
simile_generation,anthropic/claude-opus-4.7,3,1.0,0.0,0.0,66.0
simile_generation,anthropic/claude-sonnet-4,3,1.0,0.0,0.0,67.0
simile_generation,anthropic/claude-sonnet-4.5,3,1.0,0.0,0.0,72.33333333333333
simile_generation,anthropic/claude-sonnet-4.6,3,1.0,0.0,0.0,72.33333333333333
simile_generation,arcee-ai/trinity-large-preview,3,1.0,0.0,0.0,75.66666666666667
simile_generation,baidu/ernie-4.5-300b-a47b,3,1.0,0.0,0.0,66.33333333333333
simile_generation,baidu/ernie-4.5-vl-424b-a47b,3,1.0,0.0,0.0,90.33333333333333
simile_generation,deepcogito/cogito-v2.1-671b,3,1.0,0.0,0.0,70.33333333333333
simile_generation,deepseek/deepseek-chat,3,1.0,0.0,0.0,73.66666666666667
simile_generation,deepseek/deepseek-chat-v3-0324,3,1.0,0.0,0.0,71.0
simile_generation,deepseek/deepseek-chat-v3.1,3,1.0,0.0,0.0,77.33333333333333
simile_generation,deepseek/deepseek-v3.1-terminus,3,1.0,0.0,0.0,73.33333333333333
simile_generation,deepseek/deepseek-v3.2,3,1.0,0.0,0.0,65.66666666666667
simile_generation,deepseek/deepseek-v3.2-exp,3,1.0,0.0,0.0,64.33333333333333
simile_generation,google/gemini-2.5-flash,3,1.0,0.0,0.0,70.33333333333333
simile_generation,google/gemma-2-27b-it,1,0.0,1.0,0.0,0.0
simile_generation,google/gemma-3-12b-it,3,1.0,0.0,0.0,61.0
simile_generation,google/gemma-3-27b-it,3,1.0,0.0,0.0,93.66666666666667
simile_generation,google/gemma-3-4b-it,3,1.0,0.0,0.0,69.66666666666667
simile_generation,google/gemma-4-26b-a4b-it,3,1.0,0.0,0.0,63.666666666666664
simile_generation,google/gemma-4-31b-it,3,1.0,0.0,0.0,68.66666666666667
simile_generation,ibm-granite/granite-4.0-h-micro,3,1.0,0.0,0.0,67.0
simile_generation,meta-llama/llama-3-8b-instruct,3,0.6666666666666666,0.3333333333333333,0.0,71.66666666666667
simile_generation,meta-llama/llama-3.1-70b-instruct,3,1.0,0.0,0.0,68.0
simile_generation,meta-llama/llama-3.1-8b-instruct,3,1.0,0.0,0.0,65.0
simile_generation,meta-llama/llama-3.2-11b-vision-instruct,3,1.0,0.0,0.0,59.0
simile_generation,meta-llama/llama-3.2-3b-instruct,3,1.0,0.0,0.0,57.666666666666664
simile_generation,meta-llama/llama-3.3-70b-instruct,3,1.0,0.0,0.0,67.0
simile_generation,meta-llama/llama-4-maverick,3,1.0,0.0,0.0,84.0
simile_generation,meta-llama/llama-4-scout,3,1.0,0.0,0.0,66.66666666666667
simile_generation,minimax/minimax-01,3,1.0,0.0,0.0,76.33333333333333
simile_generation,minimax/minimax-m2-her,3,1.0,0.0,0.0,77.0
simile_generation,mistralai/ministral-8b-2512,3,1.0,0.0,0.0,52.333333333333336
simile_generation,mistralai/mistral-large-2512,3,1.0,0.0,0.0,68.0
simile_generation,mistralai/mistral-medium-3.1,3,1.0,0.0,0.0,73.33333333333333
simile_generation,mistralai/mistral-nemo,3,1.0,0.0,0.0,63.666666666666664
simile_generation,mistralai/mistral-small-3.1-24b-instruct,3,1.0,0.0,0.0,69.66666666666667
simile_generation,mistralai/mixtral-8x22b-instruct,3,1.0,0.0,0.0,63.333333333333336
simile_generation,mistralai/pixtral-large-2411,3,1.0,0.0,0.0,63.666666666666664
simile_generation,moonshotai/kimi-k2-0905,3,1.0,0.0,0.0,71.66666666666667
simile_generation,moonshotai/kimi-k2.5,3,1.0,0.0,0.0,72.0
simile_generation,moonshotai/kimi-k2.6,3,1.0,0.0,0.0,81.66666666666667
simile_generation,morph/morph-v3-fast,3,0.3333333333333333,0.0,0.0,67.0
simile_generation,nex-agi/deepseek-v3.1-nex-n1,3,1.0,0.0,0.0,68.0
simile_generation,nousresearch/hermes-3-llama-3.1-405b,3,1.0,0.0,0.0,64.33333333333333
simile_generation,nousresearch/hermes-3-llama-3.1-70b,3,1.0,0.0,0.0,95.33333333333333
simile_generation,nousresearch/hermes-4-405b,3,1.0,0.0,0.0,63.333333333333336
simile_generation,nousresearch/hermes-4-70b,3,1.0,0.0,0.0,70.0
simile_generation,nvidia/nemotron-3-nano-30b-a3b,3,0.0,0.0,0.0,214.66666666666666
simile_generation,nvidia/nemotron-3-super-120b-a12b,3,1.0,0.0,0.0,81.66666666666667
simile_generation,nvidia/nemotron-nano-12b-v2-vl,3,1.0,0.0,0.0,74.66666666666667
simile_generation,nvidia/nemotron-nano-9b-v2,3,1.0,0.0,0.0,82.0
simile_generation,openai/gpt-4.1,3,1.0,0.0,0.0,70.66666666666667
simile_generation,openai/gpt-4.1-mini,3,1.0,0.0,0.0,68.66666666666667
simile_generation,openai/gpt-4o,3,1.0,0.0,0.0,67.66666666666667
simile_generation,openai/gpt-4o-mini,3,1.0,0.0,0.0,59.333333333333336
simile_generation,openai/gpt-5.1,3,1.0,0.0,0.0,71.33333333333333
simile_generation,openai/gpt-5.4,3,1.0,0.0,0.0,64.66666666666667
simile_generation,openai/gpt-5.4-mini,3,1.0,0.0,0.0,60.333333333333336
simile_generation,openai/gpt-5.4-nano,3,1.0,0.0,0.0,71.33333333333333
simile_generation,openai/gpt-5.5,3,1.0,0.0,0.0,57.0
simile_generation,qwen/qwen-turbo,3,1.0,0.0,0.0,64.0
simile_generation,qwen/qwen3-14b,3,1.0,0.0,0.0,68.0
simile_generation,qwen/qwen3-next-80b-a3b-instruct,3,1.0,0.0,0.0,71.66666666666667
simile_generation,qwen/qwen3.5-flash-02-23,3,1.0,0.0,0.0,67.66666666666667
simile_generation,tencent/hunyuan-a13b-instruct,3,1.0,0.0,0.0,64.0
simile_generation,z-ai/glm-4.5v,3,1.0,0.0,0.0,54.333333333333336
simile_generation,z-ai/glm-4.6,3,1.0,0.0,0.0,88.0
simile_generation,z-ai/glm-4.7,3,1.0,0.0,0.0,72.66666666666667
simile_generation,z-ai/glm-5,3,1.0,0.0,0.0,64.0
simile_generation,z-ai/glm-5-turbo,3,1.0,0.0,0.0,68.66666666666667
simile_generation,z-ai/glm-5.1,3,1.0,0.0,0.0,61.666666666666664
slang_generation,ai21/jamba-large-1.7,3,1.0,0.0,0.0,150.66666666666666
slang_generation,allenai/olmo-3.1-32b-instruct,3,1.0,0.0,0.0,210.0
slang_generation,amazon/nova-2-lite-v1,3,1.0,0.0,0.0,250.33333333333334
slang_generation,amazon/nova-lite-v1,3,1.0,0.0,0.0,202.33333333333334
slang_generation,amazon/nova-micro-v1,3,1.0,0.0,0.0,190.33333333333334
slang_generation,amazon/nova-pro-v1,3,1.0,0.0,0.0,205.33333333333334
slang_generation,anthropic/claude-3.7-sonnet,3,1.0,0.0,0.0,223.66666666666666
slang_generation,anthropic/claude-haiku-4.5,3,1.0,0.0,0.0,266.0
slang_generation,anthropic/claude-opus-4.5,3,1.0,0.0,0.0,252.0
slang_generation,anthropic/claude-opus-4.6,3,1.0,0.0,0.0,266.3333333333333
slang_generation,anthropic/claude-opus-4.6-fast,3,1.0,0.0,0.0,261.0
slang_generation,anthropic/claude-opus-4.7,3,1.0,0.0,0.0,211.33333333333334
slang_generation,anthropic/claude-sonnet-4,3,1.0,0.0,0.0,185.66666666666666
slang_generation,anthropic/claude-sonnet-4.5,3,1.0,0.0,0.0,203.0
slang_generation,anthropic/claude-sonnet-4.6,3,1.0,0.0,0.0,244.33333333333334
slang_generation,arcee-ai/trinity-large-preview,3,1.0,0.0,0.0,212.0
slang_generation,baidu/ernie-4.5-300b-a47b,3,1.0,0.0,0.0,186.0
slang_generation,baidu/ernie-4.5-vl-424b-a47b,3,1.0,0.0,0.0,283.0
slang_generation,deepcogito/cogito-v2.1-671b,3,1.0,0.0,0.0,216.0
slang_generation,deepseek/deepseek-chat,3,1.0,0.0,0.0,178.0
slang_generation,deepseek/deepseek-chat-v3-0324,3,1.0,0.0,0.0,197.0
slang_generation,deepseek/deepseek-chat-v3.1,3,1.0,0.0,0.0,252.0
slang_generation,deepseek/deepseek-v3.1-terminus,3,1.0,0.0,0.0,228.0
slang_generation,deepseek/deepseek-v3.2,3,1.0,0.0,0.0,243.66666666666666
slang_generation,deepseek/deepseek-v3.2-exp,3,1.0,0.0,0.0,225.33333333333334
slang_generation,google/gemini-2.5-flash,3,1.0,0.0,0.0,227.0
slang_generation,google/gemma-2-27b-it,3,1.0,0.0,0.0,175.66666666666666
slang_generation,google/gemma-3-12b-it,3,1.0,0.0,0.0,205.66666666666666
slang_generation,google/gemma-3-27b-it,3,1.0,0.0,0.0,264.3333333333333
slang_generation,google/gemma-3-4b-it,3,1.0,0.0,0.0,297.6666666666667
slang_generation,google/gemma-4-26b-a4b-it,3,1.0,0.0,0.0,213.33333333333334
slang_generation,google/gemma-4-31b-it,3,1.0,0.0,0.0,244.33333333333334
slang_generation,ibm-granite/granite-4.0-h-micro,3,1.0,0.0,0.0,209.33333333333334
slang_generation,meta-llama/llama-3-8b-instruct,3,1.0,0.0,0.0,472.0
